Codigo|Produtos|Codigo.Fiscal Regime Simples|Codigo.Fiscal Regime Normal|NCM|CST ICMS|CST PIS/ COFINS NA ENTRADA|CST PIS/ COFINS NA SAÍDA|CFOP
GUIA INF DUPL|GUIA INF DUPLA CD50 3M|||DÚVIDA|NT|NT|NT|
6080|PRS 1474 60CM|||DÚVIDA|NT|NT|NT|
6081|PRS 1474 70CM|||DÚVIDA|NT|NT|NT|
6082|PRS 1474 80CM|||DÚVIDA|NT|NT|NT|
6083|PRS 1459 60CM|||DÚVIDA|NT|NT|NT|
6084|PRS 1459 70CM|||DÚVIDA|NT|NT|NT|
6085|PRS 1459 80CM|||DÚVIDA|NT|NT|NT|
6086|PRS 1484 70CM|||DÚVIDA|NT|NT|NT|
6087|PRS 1484 80CM|||DÚVIDA|NT|NT|NT|
6088|PRS 1461 70CM|||DÚVIDA|NT|NT|NT|
6089|PRS 1461 80CM|||DÚVIDA|NT|NT|NT|
6090|PRS 1480 70CM|||DÚVIDA|NT|NT|NT|
6091|PRS 1480 80CM|||DÚVIDA|NT|NT|NT|
6092|PRS 1468 80CM|||DÚVIDA|NT|NT|NT|
6093|PRS 1480 LD ESQ 60CM|||DÚVIDA|NT|NT|NT|
6094|PRS 1480 LD DIR 60CM|||DÚVIDA|NT|NT|NT|
675|CAIX CAMBARA 13CM MONT 2,10X70|||4418.20.00|00|50|01|5102
676|CAIX CAMBARA 13CM MONT 2,10X80|||4418.20.00|00|50|01|5102
32565|LAMINADOS TACON OVO|44089090.5405.0500.0000|44089090.5405.0060.0000|4411.13.91|00|50|01|5102
6097|CASCOREZ PORC FRIA|35061090.5405.0500.0000|35061090.5405.0060.0000|3506.10.90|00|50|01|5102
6922|PLACA PLAST 1,25X3,00 ACO ESC FOSCO|39206299.5102.0101.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
69524|PLACA PLAST 1,25X3,00 MOGNO FOSCO|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6937|PLACA PLAST 1,25X3,00 IMBUIA FOSCO|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6101|PLACA PLAST 1,25X3,00 PAU MARFIM|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6102|MASSA S12  BRANCA|32091010.5405.0500.0000|32091010.5405.0060.0000|3214.90.00|60|50|01|5405
6103|MASSA S12 MARFIM 400ML|32091010.5405.0500.0000|32091010.5405.0060.0000|3214.90.00|60|50|01|5405
6104|MASSA S12 CEREJEIRA|32091010.5405.0500.0000|32091010.5405.0060.0000|3214.90.00|60|50|01|5405
6105|MASSA S12 MOGNO 400 ML|32091010.5405.0500.0000|32091010.5405.0060.0000|3214.90.00|60|50|01|5405
6106|MASSA S12 BISNAGA NO DE PINUS|32091010.5405.0500.0000|32091010.5405.0060.0000|3214.90.00|60|50|01|5405
6107|MASSA S12  CASTANHO|32091010.5405.0500.0000|32091010.5405.0060.0000|3214.90.00|60|50|01|5405
6108|MASSA S12 JATOBA 400 ML|32091010.5405.0500.0000|32091010.5405.0060.0000|3214.90.00|60|50|01|5405
6109|MASSA S12 BISNAGA SUCUPIRA|32091010.5405.0500.0000|32091010.5405.0060.0000|3214.90.00|60|50|01|5405
6110|MASSA S12 BISNAGA IMBUIA|32091010.5405.0500.0000|32091010.5405.0060.0000|3214.90.00|60|50|01|5405
6111|MASSA S12 BISNAGA IPE|32091010.5405.0500.0000|32091010.5405.0060.0000|3214.90.00|60|50|01|5405
6112|MASSA S12  CUMARU|32091010.5405.0500.0000|32091010.5405.0060.0000|3214.90.00|60|50|01|5405
1174B|FECH FRIBURGO EXT COL|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
1177B|FECH FRIBURGO BB INT COL|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
1178B|FECH FRIBURGO BB WC COLONIAL|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
6122|SUPORTE KROK PRETO C/TRAVA 7CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
6123|SUPORTE KROK PRETO S/TRAVA 7CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
6124|SUPORTE KROK BRANCO C/TRAVA 7CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
6125|SUPORTE KROK BRANCO S/TRAVA 7CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
6126|SUPORTE KROK ZNN C/TRAVA 7CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
6127|SUPORTE KROK ZNN S/TRAVA 7CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
1306541|ARCO P/SERRA STANLEY NIQUELADO|82021000.5102.0101.0000|82021000.5405.0060.0000|8202.10.00|60|50|01|5405
6175081|PUX EMBUTIR 512 ALU ANF CUR|83024100.5405.0500.0000|83024100.5405.0060.0000|8302.42.00|00|50|01|5102
7001|PUX EMBUTIR 288 ALU ANF CUR|83024100.5405.0500.0000|83024100.5405.0060.0000|8302.42.00|00|50|01|5102
620408|DOBR ACO 3 1/2 FLO C/3|83021000.5405.0500.0000|83021000.5405.0060.0000|8302.10.00|60|50|01|5405
621308|DOBR ACO PALMELA 3 C/PINO FLO|83021000.5405.0500.0000|83021000.5405.0060.0000|8302.10.00|60|50|01|5405
621508|DOBR ACO 2 FLO C/3|83021000.5405.0500.0000|83021000.5405.0060.0000|8302.10.00|60|50|01|5405
7005|DOBR ACO 2 1/2 FLO C/3|83021000.5405.0500.0000|83021000.5405.0060.0000|8302.10.00|60|50|01|5405
620008|DOBR ACO 3X2 1/2 FLO C/3 S/ANE|83021000.5405.0500.0000|83021000.5405.0060.0000|8302.10.00|60|50|01|5405
7007|DOBR ACO 2 FG PR C/3|83021000.5405.0500.0000|83021000.5405.0060.0000|8302.10.00|60|50|01|5405
7010|SERRA TICO-TICO MADEIRA C/2  BU2DCS|82029990.5405.0500.0000|82029990.5405.0060.0000|8202.99.90|60|50|01|5405
7011|BUCHA 5.6|73181500.5405.0500.0000|73181500.5405.0060.0000|7318.15.00|60|50|01|5405
7012|BUCHA 5.7|73181500.5405.0500.0000|73181500.5405.0060.0000|7318.15.00|60|50|01|5405
7013|BUCHA 5.8|73181500.5405.0500.0000|73181500.5405.0060.0000|7318.15.00|60|50|01|5405
7014|BUCHA 5.10|73181500.5405.0500.0000|73181500.5405.0060.0000|7318.15.00|60|50|01|5405
7024|PORTA ITAUBA TODA VIDRO 60CM|||4418.20.00|00|50|01|5102
7023|PORTA ITAUBA TODA VIDRO 70CM|||4418.20.00|00|50|01|5102
7022|PORTA ITAUBA TODA VIDRO 80CM|||4418.20.00|00|50|01|5102
7021|PORTA ITAUBA VIDRO ALMOFADA 60CM|||4418.20.00|00|50|01|5102
7020|PORTA ITAUBA VIDRO ALMOFADA 70 CM|||4418.20.00|00|50|01|5102
7019|PORTA ITAUBA VIDRO ALMOFADA 80CM|||4418.20.00|00|50|01|5102
7018|PORTA VEN ITAUBA ARCO INT 60CM|||4418.20.00|00|50|01|5102
7017|PORTA VEN ITAUBA ARCO INT 70CM|||4418.20.00|00|50|01|5102
7016|PORTA VEN ITAUBA ARCO INT 80CM|||4418.20.00|00|50|01|5102
7027|CAIXONETE COL ITAUBA CX13 60CM|||4418.20.00|00|50|01|5102
7028|CAIXONETE COL ITAUBA CX13 70CM|||4418.20.00|00|50|01|5102
7074|CONT/MARC RETO FOL 2.10X1.20 CM007R|||DÚVIDA|NT|NT|NT|
7073|CONT/MARC RETO FOL 2.10X1.40 CM007R|||DÚVIDA|NT|NT|NT|
7075|CONTRAMARCO RETO 2.10X100|44181000.5405.0500.0000||4418.10.00|00|50|01|5102
7076|CONT/MARC COL FOL 2.30X1.20 CM007C|||DÚVIDA|NT|NT|NT|
7077|CONT/MARC COL FOL 2.30X1.40 CM007C|||DÚVIDA|NT|NT|NT|
7078|CONT/MARC COL FOL 2.30X1.80 CM007C|||DÚVIDA|NT|NT|NT|
7085|CONT/MARC T/VID RETO 2.10X1.20 CM015R|||DÚVIDA|NT|NT|NT|
7086|CONT/MARC T/VID RETO 2.10X1.40 CM015R|||DÚVIDA|NT|NT|NT|
7087|CONT/MARC T/VID RETO 2.10X1.80 CM015R|||DÚVIDA|NT|NT|NT|
7088|CONT/MARC T/VID COL 2.30X1.20 CM015C|||DÚVIDA|NT|NT|NT|
7089|CONT/MARC T/VID COL 2.30X1.40 CM015C|||DÚVIDA|NT|NT|NT|
7090|CONT/MARC T/VID COL 2.30X1.80 CM015C|||DÚVIDA|NT|NT|NT|
7097|CONT/MARC IMP 13CM 2.10X1.20 CM011|||DÚVIDA|NT|NT|NT|
7098|CONT/MARC IMP 13CM 2.10X1.40 CM011|||DÚVIDA|NT|NT|NT|
7101|CONT/MARC COL 14CM C/V LAT 2.30X1.20|||DÚVIDA|NT|NT|NT|
7102|CONT/MARC COL 14CM C/V LAT 2.30X1.60|||DÚVIDA|NT|NT|NT|
7103|CONT/MARC RETO 14CM C/V LAT 2.10X1.20|||DÚVIDA|NT|NT|NT|
7104|CONT/MARC RETO 14CM C/V LAT 2.10X1.60|||DÚVIDA|NT|NT|NT|
7105|CONT/MARC COL LYPTUS 2.30X1.20|||DÚVIDA|NT|NT|NT|
7120|JAN RETA 9CM VEN FIX V/COR 1,20X1,20 J00|||DÚVIDA|NT|NT|NT|
7109|ROLDANA 001|||8302.42.00|00|50|01|5102
7110|ROLDANA 002|||8302.42.00|00|50|01|5102
7111|ROLDANA 004 CONCAVA|||8302.42.00|00|50|01|5102
7112|ROLDANA 005|||8302.42.00|00|50|01|5102
7113|ROLDANA 006  RETA|||8302.42.00|00|50|01|5102
7114|ROLDANA 015|||8302.42.00|00|50|01|5102
7115|MAX PRATICO 200MM NATURAL|76109000..0101.0000|76109000..0000.0000|7610.90.00|60|50|01|5405
7118|MAX PRATICO 400MM NATURAL|76109000..0101.0000|76109000..0000.0000|7610.90.00|60|50|01|5405
7119|MAX PRATICO 200MM ALUMINIO|76109000..0101.0000|76109000..0000.0000|7610.90.00|60|50|01|5405
7121|MAX PRATICO 250MM ALUMINIO|76109000..0101.0000|76109000..0000.0000|7610.90.00|60|50|01|5405
7122|MAX PRATICO 300MM ALUMINIO|76109000..0101.0000|76109000..0000.0000|7610.90.00|60|50|01|5405
7123|MAX PRATCIO 400MM ALUMINIO|76109000..0101.0000|76109000..0000.0000|7610.90.00|60|50|01|5405
7124|ROLDANA 014|||8302.42.00|00|50|01|5102
7031|DOBR INVISIVEL 45MM ACO CARTELADO|83021000.5405.0500.0000|83021000.5405.0060.0000|8302.10.00|60|50|01|5405
7032|DOBR INVISIVEL 60MM ACO CARTELADO|83021000.5405.0500.0000|83021000.5405.0060.0000|8302.10.00|60|50|01|5405
7035|TELHA FORT PORTUGUESA|||6904.10.00|60|50|01|5405
7036|TELHA FORT ROMANA|||6904.10.00|60|50|01|5405
8080|ESCORREDOR 600X260 CROMADO|94039090.5102.0101.0000|94039090.5102.0000.2000|9403.90.90|00|50|01|5102
8081|PORTA LATS FIX LAT LADO DIR OU ESQ|94039090.5102.0101.0000|94039090.5102.0000.2000|9403.90.90|00|50|01|5102
8082|PORTA LATAS FIXO 445X260X496MM CR - RF-1804|94039090.5102.0101.0000|94039090.5102.0000.2000|9403.90.90|00|50|01|5102
8083|PORTA LATS FIX LAT LADO ESQUERDO|94039090.5102.0101.0000|94039090.5102.0000.2000|9403.90.90|00|50|01|5102
9090|PORTA CAMARAO CX14 ALM MONT 0,77X2,10|44181000..0101.0000|44181000..0000.0000|4418.10.00|00|50|01|5102
9091|PORTA CAMARAO CX14 ALM MONT 0,87X2,10|44181000..0101.0000|44181000..0000.0000|4418.10.00|00|50|01|5102
9092|PORTA CAMARAO CX14 VID GR 0,77X2,10|44181000..0101.0000|44181000..0000.0000|4418.10.00|00|50|01|5102
9093|PORTA CAMARAO CX14 VID GR 0,87X2,10|44181000..0101.0000|44181000..0000.0000|4418.10.00|00|50|01|5102
90900|DOBR LATAO 340 CRO 1X3/4|83021000.5405.0500.0000|83021000.5405.0060.0000|8302.10.00|60|50|01|5405
12312|CAIX CAMBARA 15CM MONT 2,10X60|||4418.20.00|00|50|01|5102
12313|CAIX CAMBARA 15CM MONT 2,10X70|||4418.20.00|00|50|01|5102
12314|CAIX CAMBARA 15CM MONT 2,10X80|||4418.20.00|00|50|01|5102
5786000|CONT/MARC FOL COL 2,35X1,80 C/PAP 32|||DÚVIDA|NT|NT|NT|
1620|PORTA STILE C/GRADE REF 1620|||4418.20.00|00|50|01|5102
10001001|DOBR KEY HOLE RETA RENNA|83021000.5405.0500.0000|83021000.5405.0060.0000|8302.10.00|60|50|01|5405
12345|SUPERLUB 300ML|27101932.5405.0500.0000|27101932.5405.0060.0000|2710.19.32|00|50|01|5102
12346|MDF WENGUE 2,75X1,83 9MM 1FACE|44111490.5405.0500.0000|44111490.5405.0060.0000|4411.13.99|00|50|01|5102
254131|SUPER BONDER ORIG 3G|35061010..0101.0000|35061010..0000.0000|3506.10.10|00|50|01|5102
1816700|SUPER BONDER PRECISAO 5G|58063900..0101.0000|58063900..0000.0000|3506.10.10|00|50|01|5102
12349|SUPER BONDER REPAIR 1,5G|58063900..0101.0000|58063900..0000.0000|3506.10.10|00|50|01|5102
12350|SUPER BONDER GEL CONTROL 3G|||3506.10.10|00|50|01|5102
12351|SUPER BONDER GEL 3G|||3506.10.10|00|50|01|5102
12352|DESCOLA TUDO 3G|||3814.00.90|00|50|01|5102
000798/2|CAIXONETE IMPERIAL 15CM ITAUBA 70CM|||4418.20.00|00|50|01|5102
104|PUX MITAL 104 AL CR|||8302.42.00|00|50|01|5102
112/300|PUX MITAL 112/300 AL CR|||8302.42.00|00|50|01|5102
112/400|PUX MITAL 112/400 AL CR|||8302.42.00|00|50|01|5102
127|PUX MITAL 151 AL CR|||8302.42.00|00|50|01|5102
200|PUX MITAL 180/500 AL CROM|||8302.42.00|00|50|01|5102
202|PUX MITAL 223/192 AL CROM|||8302.42.00|00|50|01|5102
204|PUX MITAL 220/600 AL CROM|||8302.42.00|00|50|01|5102
206|PUX MITAL 225/096 AL CR|||8302.42.00|00|50|01|5102
205|PUX MITAL 226/128 AL CR|||8302.42.00|00|50|01|5102
204|PUX MITAL 227/160 AL CR|||8302.42.00|00|50|01|5102
208|PUX MITAL 228/192 AL CR|||8302.42.00|00|50|01|5102
209|FORM PEROBA TX|39219011.5405.0500.0000|39219011.5405.0060.0000|3920.49.00|60|50|01|5405
1425274|ESPUMA EXPANSIVA 500 ML HENKEL|39095019.5405.0500.0000|39095019.5405.0060.0000|3909.50.19|00|50|01|5102
104/|PUX MITAL 104 AL ESC|||8302.42.00|00|50|01|5102
112/300/|PUX MITAL 112/300 AL ESC|||8302.42.00|00|50|01|5102
112/400/|PUX MITAL 112/400 AL ESC|||8302.42.00|00|50|01|5102
144|PUX MITAL 150/064 AL ESC|||8302.42.00|00|50|01|5102
157|PUX MITAL 151 AL ESC|||8302.42.00|00|50|01|5102
50001|PUX MITAL 182/160 AL ESC|||8302.42.00|00|50|01|5102
500021|PUX MITAL 180/500 AL ESC|||8302.42.00|00|50|01|5102
6554|PUX MITAL 220/400 AL ESC|||8302.42.00|00|50|01|5102
6555|PUX MITAL 220/500 AL ESC|||8302.42.00|00|50|01|5102
6556|PUX MITAL 220/600 AL ESC|||8302.42.00|00|50|01|5102
6557|PUX MITAL 225/096 AL ESC|||8302.42.00|00|50|01|5102
6558|PUX MITAL 225/300 AL CR|||8302.42.00|00|50|01|5102
6559|PUX MITAL 225/400 AL CR|||8302.42.00|00|50|01|5102
6560|PUX MITAL 225/500 AL ESC|||8302.42.00|00|50|01|5102
6561|PUX MITAL 225/500 AL CR|||8302.42.00|00|50|01|5102
6562|PUX MITAL 230/096 AL ESC|||8302.42.00|00|50|01|5102
6563|PUX MITAL 231/192 AL CR|||8302.42.00|00|50|01|5102
6564|PUX MITAL 231/192 AL ESC|||8302.42.00|00|50|01|5102
6565|PUX MITAL 230/500 AL CR|||8302.42.00|00|50|01|5102
6566|PUX MITAL 230/500 AL ESC|||8302.42.00|00|50|01|5102
6567|PUX MITAL 230/600 AL ESC|||8302.42.00|00|50|01|5102
6568|PUX MITAL 230/600 AL CR|||8302.42.00|00|50|01|5102
25416|CONCHA EMBUTIR DE CHAMPG|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
SARRAFO|SARRAFO CEDRINHO BR 25X2 1/2|44079990.5405.0500.0000|44079990.5405.0060.0000|4407.29.10|00|50|01|5102
PUX|PUX H 110/192 OUR VE|||8302.42.00|00|50|01|5102
PUXADOR|PUX H 150/096 OUR VE|||8302.42.00|00|50|01|5102
PU|PUX H 150/128 OUR VE|||8302.42.00|00|50|01|5102
7029|CAIXONETE COL ITAUBA CX13 80CM|||4418.20.00|00|50|01|5102
7030|CAIXONETE IMPERIAL 13CM ITAUBA 60CM|||4418.20.00|00|50|01|5102
7033|CAIXONETE IMPERIAL 13CM ITAUBA 70CM|||4418.20.00|00|50|01|5102
7034|CAIXONETE IMPERIAL 13CM ITAUBA 80CM|||4418.20.00|00|50|01|5102
5260|PORTA PREMIER ANG 2,10X0,60|44182000.5405.0500.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
5270|PORTA PREMIER ANG 2,10X0,70|44182000.5405.0500.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
5280|PORTA PREMIER ANG 2,10X0,80|44182000.5405.0500.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
10260|PORTA LINDOYA 2,10X0,60|44181000.5405.0500.0000|44181000.5405.0060.0000|4418.10.00|00|50|01|5102
10270|PORTA LINDOYA 2,10X0,70|44181000.5405.0500.0000|44181000.5405.0060.0000|4418.10.00|00|50|01|5102
10280|PORTA LINDOYA 2,10X0,80|44181000.5405.0500.0000|44181000.5405.0060.0000|4418.10.00|00|50|01|5102
11660|PORTA GRACIOSA 2,10X0,60|44181000..0101.0000|44181000..0000.0000|4418.10.00|00|50|01|5102
11670|PORTA GRACIOSA 2,10X0,70|44181000..0101.0000|44181000..0000.0000|4418.10.00|00|50|01|5102
11680|PORTA GRACIOSA 2,10X0,80|44181000..0101.0000|44181000..0000.0000|4418.10.00|00|50|01|5102
12347|CAMBOTA ARCO 14 60CM|||DÚVIDA|NT|NT|NT|
12348|CAMBOTA ARCO 14 70CM|||DÚVIDA|NT|NT|NT|
12349|CAMBOTA ARCO 14 80CM|||DÚVIDA|NT|NT|NT|
20452|FECH HANDY EXT ANT|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
20455|FECH HANDY INT ANT|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
20456|FECH HANDY WC ANT|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
9391|FECH IDEA INT CRO AC|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
5646|FECH TOCTAL A/A INT OXI|83014000.5405.0500.0000|83014000.5405.0060.0000|8301.40.00|60|50|01|5405
21325|SUPORTE P/ TRILHO BRANCO 20CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
21326|SUPORTE P/TRILHO BRANCO 25CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
21327|SUPORTE P/TRILHO BRANCO 30CM|72162100.5102.0101.0000|72162100.5102.0000.2000|7216.21.00|00|50|01|5102
94102|TRILHO BRANCO 1,00MT|72163100.5102.0101.0000|72163100.5102.0000.2000|7216.31.00|00|50|01|5102
94202|TRILHO BRANCO 2,00MT|72163100.5102.0101.0000|72163100.5102.0000.2000|7216.31.00|00|50|01|5102
21365|JAN COL 13CM FOLHA A/A 1,00X1,00|||4418.10.00|00|50|01|5102
21366|JAN COL 13CM FOLHA A/A 1,20X1,20|||4418.10.00|00|50|01|5102
21367|JAN COL 13CM FOLHA A/A 1,20X1,50|||4418.10.00|00|50|01|5102
JAN COL 13 FO|JAN COL 13CM FOLHA A/A 1,20X2,00|||4418.10.00|00|50|01|5102
415202|TRILHO PVC D25 3M BRANCO|39162000.5405.0500.0000|39162000.5405.0060.0000|3916.90.90|60|50|01|5405
415515|TRILHO PVC D25 3M BRANCO|39162000.5405.0500.0000|39162000.5405.0060.0000|3916.90.90|60|50|01|5405
415504|TRILHO PVC D25 3M MARROM|39162000.5405.0500.0000|39162000.5405.0060.0000|3916.90.90|60|50|01|5405
42356|DURALFOIL EXTRA ROLO 50M2|||DÚVIDA|NT|NT|NT|
42355|DURALFOIL EXTRA ROLO 25M2|||DÚVIDA|NT|NT|NT|
42354|DURALFOIL EXTRA ROLO 10M2|||DÚVIDA|NT|NT|NT|
42510|ROLO DE DURALFITA 25 ML|96034010.5405.0500.0000|96034010.5405.0060.0000|9603.40.10|00|50|01|5102
23150|PE P/MOVEL 2X100 CRO CR|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23151|PE P/MOVEL 2X100 ESC DO|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23152|PE P/MOVEL 2X100 BRANCO BR|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23153|PE P/MOVEL 2X150 CRO CR|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23154|PE P/MOVEL 2X150 ESC DO|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23155|PE P/MOVEL 2X150 BRANCO BR|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23156|PE P/MOVEL 2X200 CRO CR|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23157|PE P/MOVEL 2X200 ESC DO|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23158|PE P/MOVEL 2X200 BRANCO BR|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23159|PE P/MOVEL 40X40 100 CRO|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23160|PE P/MOVEL 40X40 100 ESC|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23161|PE P/MOVEL TN 730 PRETO|83024200.5405.0500.0000|94031000.5102.0000.2000|8302.42.00|00|50|01|5102
23162|PE P/MOVEL 40X40 150 CRO|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23163|PE P/MOVEL 40X40 150 ESC|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23164|PE P/MOVEL 40X40 150 BRANCO|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23165|PE P/MOVEL 40X40 200 CRO|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23166|PE P/MOVEL 40X40 200 ESC|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23167|PE P/MOVEL 40X40 200 BRANCO|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23168|PE P/MOVEL TN 730 CROMADO|83024200.5405.0500.0000|94031000.5102.0000.2000|8302.42.00|00|50|01|5102
23169|PE P/MOVEL TN 730 ESCOVADO |83024200.5405.0500.0000|94031000.5102.0000.2000|8302.42.00|00|50|01|5102
23170|PE P/MOVEL TN 730 BRANCO |83024200.5405.0500.0000|94031000.5102.0000.2000|8302.42.00|00|50|01|5102
23171|PE P/MOVEL 40X40 750 CRO|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23172|PE P/MOVEL 40X40 750 ESC|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
23173|PE P/MOVEL 40X40 750 BRANCO|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
213|PAP 81 2 LADO 60CM|44182000.5405.0500.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
12458|PAP 81 2 LADO 70CM|44182000.5405.0500.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
12459|PAP 81 2 LADO 80CM|44188200.5405.0500.0000|44188200.5405.0060.0000|4418.20.00|00|50|01|5102
12460|PAP 72 ALM P/2 LADO 70CM|44182000.5405.0500.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
12461|PAP 72 ALM P/2 LADO 70CM|44182000.5405.0500.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
12462|PAP 72 ALM P/2 LADO 80CM|44182000.5405.0500.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
12463|PAP 73 1 LADO 60CM|44182000.5405.0500.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
12464|PAP 73 1 LADO 70CM|44182000.5405.0500.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
12465|PAP 73 1 LADO 80CM|44182000.5405.0500.0000|44182000.5405.0060.0000|4418.20.00|00|50|01|5102
25136|MONTA&FIXA PL500 85G|35061090.5405.0500.0000|35061090.5405.0060.0000|3506.10.90|00|50|01|5102
25137|PRA QUE PREGO 360G|94031000.5102.0101.0000|94031000.5102.0000.2000|9403.90.90|00|50|01|5102
881994|SUPER BONDER PINCEL 4G|35061010.5405.0500.0000|35061010.5405.0060.0000|3506.10.10|00|50|01|5102
316445|ARCO COLONIAL 15 CM 80 CM S/V|||DÚVIDA|NT|NT|NT|
316446|ARCO COLONIAL 15 CM 70 CM S/V|||DÚVIDA|NT|NT|NT|
316447|ARCO COLONIAL 15 CM 60 CM S/V|||DÚVIDA|NT|NT|NT|
316448|ARCO IMPERIAL 15 CM 60 CM S/V|||DÚVIDA|NT|NT|NT|
316449|ARCO IMPERIAL 15 CM 70 CM S/V|||DÚVIDA|NT|NT|NT|
316450|ARCO IMPERIAL 15 CM 80 CM S/V|||DÚVIDA|NT|NT|NT|
2|PORTA COR COL 13CM 2.30X1.60 P015C|||4418.20.00|00|50|01|5102
1700|PORTA STILE C/GRADE 2,13X1,49 REF 1700|||4418.20.00|00|50|01|5102
4|PORTA COR COL 13CM 2,30X1,80 P015C|||4418.20.00|00|50|01|5102
5|PORTA COR RETA 13CM 2,10X1,80 P015R|||4418.20.00|00|50|01|5102
326541|CAPELINHA COL 13CM V 5C 1,00 X 30|||DÚVIDA|NT|NT|NT|
326542|CAPELINHA COL 13CM V 5C 1,00 X 40|||DÚVIDA|NT|NT|NT|
326543|CAPELINHA COL 13CM V 5C 1,20X30|||DÚVIDA|NT|NT|NT|
326544|CAPELINHA COL 13CM V 5C 1,20X40|||DÚVIDA|NT|NT|NT|
326545|CONT/MARC COL 13 S/PORTA P26C|||4418.20.00|00|50|01|5102
32654|JAN RETA 9CM PAINEL V/C J33R 1,00X1,00|||4418.10.00|00|50|01|5102
65480|JAN COL 9CM 1,20X1,20 J 48C|||4418.10.00|00|50|01|5102
65481|JAN COL 9CM 1,20X1,50 J 48C|||4418.10.00|00|50|01|5102
65482|JAN RETA 9CM J 48R 1,00X1,00|||4418.10.00|00|50|01|5102
65483|JAN RETA 9CM J 48R 1,20X1,20|||4418.10.00|00|50|01|5102
65484|JAN RETA 9CM J 48R 1,20X1,50|||4418.10.00|00|50|01|5102
256540|BARRA ZINCADA CISER 1/2|||7318.19.00|60|50|01|5405
256541|BARRA ZINCADA CISER 3 X 8MTS|||7318.19.00|60|50|01|5405
