27101251|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|NT|26.75|27.35
27101259|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|NT|28.61|29.21
27101260|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|8|31.60|32.20
27101290|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|8|31.60|32.20
27101911|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|NT|27.45|28.05
27101919|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|NT|31.45|32.05
27101921|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|NT|25.45|26.05
27101922|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|NT|31.45|32.05
27101929|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|NT|31.45|32.05
27101931|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|NT|31.45|32.05
27101932|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|NT|31.45|35.22
27101991|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|0|31.45|34.20
27101992|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|8|35.60|36.20
27101993|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|8|35.60|36.20
27101994|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|8|35.60|36.20
27101999|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|8|35.60|36.20
27102000|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|NT|31.45|32.05
27109100|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|0|31.45|32.05
27109900|Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos.|0|31.45|32.05
27111100|Gás de petróleo e outros hidrocarbonetos gasosos.|NT|30.75|31.35
27111210|Gás de petróleo e outros hidrocarbonetos gasosos.|NT|31.45|32.05
27111290|Gás de petróleo e outros hidrocarbonetos gasosos.|NT|31.45|32.05
27111300|Gás de petróleo e outros hidrocarbonetos gasosos.|NT|31.45|32.05
27111400|Gás de petróleo e outros hidrocarbonetos gasosos.|NT|31.45|32.05
27111910|Gás de petróleo e outros hidrocarbonetos gasosos.|NT|30.75|31.35
27111990|Gás de petróleo e outros hidrocarbonetos gasosos.|NT|31.45|32.05
27112100|Gás de petróleo e outros hidrocarbonetos gasosos.|NT|30.75|31.35
27112910|Gás de petróleo e outros hidrocarbonetos gasosos.|NT|31.45|32.05
27112990|Gás de petróleo e outros hidrocarbonetos gasosos.|NT|30.75|31.35
27121000|Vaselina; parafina, cera de petróleo microcristalina, slack wax, ozocerite, cera de linhita, cera de turfa, outras ceras minerais e produtos semelhantes obtidos por síntese ou por outros processos, mesmo corados.|8|35.60|38.35
27122000|Vaselina; parafina, cera de petróleo microcristalina, slack wax, ozocerite, cera de linhita, cera de turfa, outras ceras minerais e produtos semelhantes obtidos por síntese ou por outros processos, mesmo corados.|0|31.45|34.20
27129000|Vaselina; parafina, cera de petróleo microcristalina, slack wax, ozocerite, cera de linhita, cera de turfa, outras ceras minerais e produtos semelhantes obtidos por síntese ou por outros processos, mesmo corados.|0|31.45|34.20
27131100|Coque de petróleo, betume de petróleo e outros resíduos dos óleos de petróleo ou de minerais betuminosos.|4|33.60|34.20
27131200|Coque de petróleo, betume de petróleo e outros resíduos dos óleos de petróleo ou de minerais betuminosos.|4|33.60|35.30
27132000|Coque de petróleo, betume de petróleo e outros resíduos dos óleos de petróleo ou de minerais betuminosos.|0|33.60|34.20
27139000|Coque de petróleo, betume de petróleo e outros resíduos dos óleos de petróleo ou de minerais betuminosos.|4|33.60|34.20
27141000|Betumes e asfaltos, naturais; xistos e areias betuminosos; asfaltitas e rochas asfálticas.|NT|31.45|32.05
27149000|Betumes e asfaltos, naturais; xistos e areias betuminosos; asfaltitas e rochas asfálticas.|NT|31.45|32.05
27150000||0|34.12|34.72
27160000||NT|31.45|32.05
28011000|Flúor, cloro, bromo e iodo.|0|31.45|36.20
28012010|Flúor, cloro, bromo e iodo.|0|31.45|33.15
28012090|Flúor, cloro, bromo e iodo.|0|31.45|33.15
28013000|Flúor, cloro, bromo e iodo.|0|31.45|33.15
28020000||0|31.45|33.15
28030011||0|31.45|33.15
28030019||0|31.45|36.20
28030090||0|31.45|36.20
28041000|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|35.22
28042100|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|35.22
28042910|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|33.15
28042990|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|33.15
28043000|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|35.22
28044000|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|35.22
28045000|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|33.15
28046100|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|35.22
28046900|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|35.22
28047010|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|33.15
28047020|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|33.15
28047030|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|33.15
28048000|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|33.15
28049000|Hidrogênio, gases raros e outros elementos não-metálicos.|0|31.45|33.15
28051100|Metais alcalinos ou alcalino-terrosos; metais de terras raras, escândio e ítrio, mesmo misturados ou ligados entre si; mercúrio.|0|31.45|33.15
28051200|Metais alcalinos ou alcalino-terrosos; metais de terras raras, escândio e ítrio, mesmo misturados ou ligados entre si; mercúrio.|0|31.45|33.15
28051910|Metais alcalinos ou alcalino-terrosos; metais de terras raras, escândio e ítrio, mesmo misturados ou ligados entre si; mercúrio.|0|31.45|33.15
28051920|Metais alcalinos ou alcalino-terrosos; metais de terras raras, escândio e ítrio, mesmo misturados ou ligados entre si; mercúrio.|0|31.45|33.15
28051990|Metais alcalinos ou alcalino-terrosos; metais de terras raras, escândio e ítrio, mesmo misturados ou ligados entre si; mercúrio.|0|31.45|33.15
28053010|Metais alcalinos ou alcalino-terrosos; metais de terras raras, escândio e ítrio, mesmo misturados ou ligados entre si; mercúrio.|0|31.45|33.15
28053090|Metais alcalinos ou alcalino-terrosos; metais de terras raras, escândio e ítrio, mesmo misturados ou ligados entre si; mercúrio.|0|31.45|33.15
28054000|Metais alcalinos ou alcalino-terrosos; metais de terras raras, escândio e ítrio, mesmo misturados ou ligados entre si; mercúrio.|0|31.45|33.15
28061010|Cloreto de hidrogênio (ácido clorídrico); ácido clorossulfúrico.|0|31.45|35.22
28061020|Cloreto de hidrogênio (ácido clorídrico); ácido clorossulfúrico.|0|31.45|36.20
28062000|Cloreto de hidrogênio (ácido clorídrico); ácido clorossulfúrico.|0|31.45|37.15
28070010||0|31.45|34.20
28070020||0|31.45|34.20
28080010||0|31.45|37.15
28080020||0|31.45|37.15
28091000|Pentóxido de difósforo; ácido fosfórico; ácidos polifosfóricos, de constituição química definida ou não.|0|31.45|33.15
28092011|Pentóxido de difósforo; ácido fosfórico; ácidos polifosfóricos, de constituição química definida ou não.|0|31.45|37.15
28092019|Pentóxido de difósforo; ácido fosfórico; ácidos polifosfóricos, de constituição química definida ou não.|0|31.45|34.20
28092020|Pentóxido de difósforo; ácido fosfórico; ácidos polifosfóricos, de constituição química definida ou não.|0|31.45|33.15
28092030|Pentóxido de difósforo; ácido fosfórico; ácidos polifosfóricos, de constituição química definida ou não.|0|31.45|33.15
28092090|Pentóxido de difósforo; ácido fosfórico; ácidos polifosfóricos, de constituição química definida ou não.|0|31.45|33.15
28100010||0|31.45|37.15
28100090||0|31.45|37.15
28111100|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|37.15
28111910|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|33.15
28111920|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|33.15
28111930|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|37.15
28111940|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|37.15
28111950|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|33.15
28111990|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|33.15
28112100|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|34.20
28112210|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|37.15
28112220|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|33.15
28112230|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|37.15
28112290|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|33.15
28112910|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|37.15
28112990|Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.|0|31.45|33.15
28121011|Halogenetos e oxialogenetos dos elementos não-metálicos.|0|31.45|33.15
28121012|Halogenetos e oxialogenetos dos elementos não-metálicos.|0|31.45|33.15
28121013|Halogenetos e oxialogenetos dos elementos não-metálicos.|0|31.45|33.15
28121014|Halogenetos e oxialogenetos dos elementos não-metálicos.|0|31.45|33.15
28121015|Halogenetos e oxialogenetos dos elementos não-metálicos.|0|31.45|33.15
28121019|Halogenetos e oxialogenetos dos elementos não-metálicos.|0|31.45|33.15
28121021|Halogenetos e oxialogenetos dos elementos não-metálicos.|0|31.45|33.15
28121022|Halogenetos e oxialogenetos dos elementos não-metálicos.|0|31.45|33.15
28121023|Halogenetos e oxialogenetos dos elementos não-metálicos.|0|31.45|33.15
28121029|Halogenetos e oxialogenetos dos elementos não-metálicos.|0|31.45|33.15
28129000|Halogenetos e oxialogenetos dos elementos não-metálicos.|0|31.45|33.15
28131000|Sulfetos dos elementos não-metálicos; trissulfeto de fósforo comercial.|0|31.45|37.15
28139010|Sulfetos dos elementos não-metálicos; trissulfeto de fósforo comercial.|0|31.45|33.15
28139090|Sulfetos dos elementos não-metálicos; trissulfeto de fósforo comercial.|0|31.45|33.15
28141000|Amoníaco anidro ou em solução aquosa (amônia).|0|31.45|34.20
28142000|Amoníaco anidro ou em solução aquosa (amônia).|0|31.45|34.20
28151100|Hidróxido de sódio (soda cáustica); hidróxido de potássio (potassa cáustica); peróxidos de sódio ou de potássio.|0|31.45|36.20
28151200|Hidróxido de sódio (soda cáustica); hidróxido de potássio (potassa cáustica); peróxidos de sódio ou de potássio.|0|31.45|36.20
28152000|Hidróxido de sódio (soda cáustica); hidróxido de potássio (potassa cáustica); peróxidos de sódio ou de potássio.|0|31.45|35.22
28153000|Hidróxido de sódio (soda cáustica); hidróxido de potássio (potassa cáustica); peróxidos de sódio ou de potássio.|0|31.45|33.15
28161010|Hidróxido e peróxido de magnésio; óxidos, hidróxidos e peróxidos, de estrôncio ou de bário.|0|31.45|37.15
28161020|Hidróxido e peróxido de magnésio; óxidos, hidróxidos e peróxidos, de estrôncio ou de bário.|0|31.45|33.15
28164010|Hidróxido e peróxido de magnésio; óxidos, hidróxidos e peróxidos, de estrôncio ou de bário.|0|31.45|33.15
28164090|Hidróxido e peróxido de magnésio; óxidos, hidróxidos e peróxidos, de estrôncio ou de bário.|0|31.45|33.15
28170010||0|31.45|37.15
28170020||0|31.45|37.15
28181010|Corindo artificial, de constituição química definida ou não; óxido de alumínio; hidróxido de alumínio.|0|31.45|33.15
28181090|Corindo artificial, de constituição química definida ou não; óxido de alumínio; hidróxido de alumínio.|0|31.45|33.15
28182010|Corindo artificial, de constituição química definida ou não; óxido de alumínio; hidróxido de alumínio.|0|31.45|32.05
28182090|Corindo artificial, de constituição química definida ou não; óxido de alumínio; hidróxido de alumínio.|0|31.45|33.15
28183000|Corindo artificial, de constituição química definida ou não; óxido de alumínio; hidróxido de alumínio.|0|31.45|33.15
28191000|Óxidos e hidróxidos de cromo.|0|31.45|37.15
28199010|Óxidos e hidróxidos de cromo.|0|31.45|33.15
28199020|Óxidos e hidróxidos de cromo.|0|31.45|33.15
28201000|Óxidos de manganês.|0|31.45|37.15
28209010|Óxidos de manganês.|0|31.45|37.15
28209020|Óxidos de manganês.|0|31.45|37.15
28209030|Óxidos de manganês.|0|31.45|37.15
28209040|Óxidos de manganês.|0|31.45|37.15
28211011|Óxidos e hidróxidos de ferro; terras corantes que contenham, em peso, 70 % ou mais de ferro combinado, expresso em Fe2O3.|0|31.45|37.15
28211019|Óxidos e hidróxidos de ferro; terras corantes que contenham, em peso, 70 % ou mais de ferro combinado, expresso em Fe2O3.|0|31.45|33.15
28211020|Óxidos e hidróxidos de ferro; terras corantes que contenham, em peso, 70 % ou mais de ferro combinado, expresso em Fe2O3.|0|31.45|33.15
28211030|Óxidos e hidróxidos de ferro; terras corantes que contenham, em peso, 70 % ou mais de ferro combinado, expresso em Fe2O3.|0|31.45|37.15
28211090|Óxidos e hidróxidos de ferro; terras corantes que contenham, em peso, 70 % ou mais de ferro combinado, expresso em Fe2O3.|0|31.45|37.15
28212000|Óxidos e hidróxidos de ferro; terras corantes que contenham, em peso, 70 % ou mais de ferro combinado, expresso em Fe2O3.|0|31.45|33.15
28220010||0|31.45|33.15
28220090||0|31.45|33.15
28230010||0|31.45|37.15
28230090||0|31.45|36.20
28241000|Óxidos de chumbo; mínio (zarcão) e mínio-laranja (mine-orange).|0|31.45|37.15
28249010|Óxidos de chumbo; mínio (zarcão) e mínio-laranja (mine-orange).|0|31.45|37.15
28249090|Óxidos de chumbo; mínio (zarcão) e mínio-laranja (mine-orange).|0|31.45|37.15
28251010|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|33.15
28251020|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|33.15
28252010|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|33.15
28252020|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|37.15
28253010|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|33.15
28253090|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|33.15
28254010|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|37.15
28254090|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|33.15
28255010|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|37.15
28255090|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|37.15
28256010|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|33.15
28256020|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|33.15
28257010|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|33.15
28257090|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|33.15
28258010|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|37.15
28258090|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|37.15
28259010|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|33.15
28259020|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|33.15
28259090|Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.|0|31.45|37.15
28261200|Fluoretos; fluorossilicatos, fluoroaluminatos e outros sais complexos de flúor.|0|31.45|37.15
28261910|Fluoretos; fluorossilicatos, fluoroaluminatos e outros sais complexos de flúor.|0|31.45|33.15
28261920|Fluoretos; fluorossilicatos, fluoroaluminatos e outros sais complexos de flúor.|0|31.45|37.15
28261990|Fluoretos; fluorossilicatos, fluoroaluminatos e outros sais complexos de flúor.|0|31.45|37.15
28263000|Fluoretos; fluorossilicatos, fluoroaluminatos e outros sais complexos de flúor.|0|31.45|37.15
28269010|Fluoretos; fluorossilicatos, fluoroaluminatos e outros sais complexos de flúor.|0|31.45|33.15
28269020|Fluoretos; fluorossilicatos, fluoroaluminatos e outros sais complexos de flúor.|0|31.45|37.15
28269090|Fluoretos; fluorossilicatos, fluoroaluminatos e outros sais complexos de flúor.|0|31.45|37.15
28271000|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28272010|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28272090|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28273110|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28273190|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28273200|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28273500|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28273910|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28273920|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28273940|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28273950|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28273960|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28273970|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28273991|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28273992|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28273993|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28273994|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28273995|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28273996|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28273997|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28273998|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28273999|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28274110|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28274120|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28274911|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28274912|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28274919|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28274921|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28274929|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28275100|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28275900|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28276011|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28276012|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|37.15
28276019|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28276021|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28276029|Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.|0|31.45|33.15
28281000|Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos.|0|31.45|37.15
28289011|Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos.|0|31.45|37.15
28289019|Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos.|0|31.45|33.15
28289020|Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos.|0|31.45|37.15
28289090|Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos.|0|31.45|33.15
28291100|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|37.15
28291910|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|33.15
28291920|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|37.15
28291990|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|33.15
28299011|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|33.15
28299012|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|33.15
28299019|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|33.15
28299021|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|33.15
28299022|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|33.15
28299029|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|33.15
28299031|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|37.15
28299032|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|37.15
28299039|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|33.15
28299040|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|33.15
28299050|Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.|0|31.45|37.15
28301010|Sulfetos; polissulfetos, de constituição química definida ou não.|0|31.45|37.15
28301020|Sulfetos; polissulfetos, de constituição química definida ou não.|0|31.45|37.15
28309011|Sulfetos; polissulfetos, de constituição química definida ou não.|0|31.45|33.15
28309012|Sulfetos; polissulfetos, de constituição química definida ou não.|0|31.45|33.15
28309013|Sulfetos; polissulfetos, de constituição química definida ou não.|0|31.45|37.15
28309014|Sulfetos; polissulfetos, de constituição química definida ou não.|0|31.45|33.15
28309015|Sulfetos; polissulfetos, de constituição química definida ou não.|0|31.45|33.15
28309016|Sulfetos; polissulfetos, de constituição química definida ou não.|0|31.45|33.15
28309019|Sulfetos; polissulfetos, de constituição química definida ou não.|0|31.45|33.15
28309020|Sulfetos; polissulfetos, de constituição química definida ou não.|0|31.45|33.15
