  6790/4 - ACAB. BORRACHA P/ TUBO 5/8 EXT.                    |       4- |1|1.1|1.2|1|0|0
  6797/3 - ACAB. BORRACHA P/ TUBO 50X30                       |       5- |8|8.8|9.6|8|0|0
  6796/6 - ACAB. BORRACHA P/ TUBO 50X50                       |42|9|9.9|10.8|9|0|0
  6792/8 - ACAB. BORRACHA P/ TUBO 7/8 EXT.                    |      12- |2|2.21|2.4|2|0|0
  7580/0 - ACAB. BORRACHA P/ TUBO 70X70 EXT                   |26|16.9|18.59|20.28|16.9|0|0
  6649/5 - ACAB. P/ TUBO  1 1/2 EXT.                          |0|1.25|1.37|1.49|1.25|0|0
  6648/8 - ACAB. P/ TUBO  1 1/4 EXT.(1 1/2 INT.)              |      34- |1|1.1|1.2|1|0|0
  6654/9 - ACAB. P/ TUBO  1 1/4 INT.                          |      20- |1|1.1|1.2|1|0|0
  6647/1 - ACAB. P/ TUBO  1 EXT.                              |52|0.95|1.04|1.14|0.95|0|0
  6652/5 - ACAB. P/ TUBO  1 INT.                              |86|0.75|0.82|0.9|0.75|0|0
  6645/7 - ACAB. P/ TUBO  3/4 EXT.                            |134|0.75|0.82|0.9|0.75|0|0
  6650/1 - ACAB. P/ TUBO  3/4 INT.                            |       4- |0.75|0.82|0.9|0.75|0|0
  6646/4 - ACAB. P/ TUBO  7/8 EXT.                            |68|0.88|0.97|1.05|0.88|0|0
  6651/8 - ACAB. P/ TUBO  7/8 INT.                            |44|0.8|0.88|0.96|0.8|0|0
  6639/6 - ACAB. P/ TUBO 15X15                                |       6- |0.5|0.55|0.6|0.5|0|0
  7922/8 - ACAB. P/ TUBO 2 1/2 INT                            |0|2.5|2.75|3|2.5|0|0
  6998/4 - ACAB. P/ TUBO 2 EXT.                               |8|5|5.5|6|5|0|0
  6997/7 - ACAB. P/ TUBO 2 INT.                               |21|2.5|2.75|3|2.5|0|0
  6640/2 - ACAB. P/ TUBO 20X20                                |      15- |0.63|0.68|0.75|0.63|0|0
  6641/9 - ACAB. P/ TUBO 30X20                                |59|0.9|0.99|1.08|0.9|0|0
  6642/6 - ACAB. P/ TUBO 40X20                                |       6- |1|1.1|1.2|1|0|0
  7854/2 - ACAB. P/ TUBO 40X40                                |0|2.5|2.75|3|2.5|0|0
  6653/2 - ACAB. P/ TUBO 50X30                                |       7- |1.2|1.32|1.44|1.2|0|0
  6643/3 - ACAB. P/ TUBO 70X30                                |79|3.4|3.74|4.08|3.4|0|0
  6644/0 - ACAB. P/ TUBO 90X30                                |43|3.4|3.74|4.08|3.4|0|0
  3136/3 - ACAB.VALV.DESC.VDA2 ASTRA                          |0|45.54|50.09|54.7|45.54|0|0
  4915/3 - ACABAMENTO 5710 CR CENSI DOCOL                     |2|55|60.5|66|55|0|0
  6171/1 - ACABAMENTO AQUARIUS 1 7967 FABRIMAR                |2|44.9|49.39|53.88|44.9|0|0
  2080/0 - ACABAMENTO C-40C                                   |2|19.02|20.92|22.8|19.02|0|0
  2077/0 - ACABAMENTO C-43G 1 1/2                             |0|16.97|18.67|20.4|16.97|0|0
  2079/4 - ACABAMENTO C-43G 3/4                               |       3- |12.6|13.86|15.1|12.6|0|0
  2078/7 - ACABAMENTO C-50                                    |0|16.56|18.22|19.9|16.56|0|0
  2081/7 - ACABAMENTO CLASS C-31                              |1|16.56|18.22|19.9|16.56|0|0
  2082/4 - ACABAMENTO CLASS C-32                              |0|16.56|18.22|19.9|16.56|0|0
  2083/1 - ACABAMENTO CLASS C-34                              |0|19.74|21.71|23.7|19.74|0|0
  2085/5 - ACABAMENTO CLAVA                                   |       1- |16.89|18.58|20.3|16.89|0|0
  2084/8 - ACABAMENTO CLIN CLASS                              |0|21.17|23.29|25.4|21.17|0|0
  5167/5 - ACABAMENTO DIGITAL LINE CR FABRIMAR                |41|40.78|44.83|48.87|40.78|0|0
  5168/2 - ACABAMENTO LYON CR FABRIMAR                        |7|47.98|52.78|57.58|47.98|0|0
  3601/6 - ACABAMENTO P/VALV.CHROME DOCOL                     |8|79.9|87.89|95.88|79.9|0|0
  7890/0 - ACABAMENTO PETRA CR FABRIMAR A1 1/2 E 3/4          |0|25.5|28.05|30.6|25.5|0|0
  7408/7 - ACABAMENTO RODAFORRO U PERMATTI                    |377|13.9|15.29|16.68|12.9|0|0
  7409/4 - ACABAMENTO SANCA F PERMATTI                        |1656|15.8|17.38|18.96|14.9|0|0
  3532/3 - ACABAMENTO T1 AQUARIUS FABRIMAR                    |34|40.68|40.68|40.68|33.9|0|0
  3531/6 - ACABAMENTO T1 ASCOT FABRIMAR                       |50|26.96|29.66|32.35|26.96|0|0
  4072/3 - ACABAMENTO T1 OGGI FABRIMAR                        |54|39.9|43.89|47.88|39.9|0|0
  4031/0 - ACABAMENTO T3 ASCOT FABRIMAR                       |       8- |42.9|47.19|51.5|42.9|0|0
  4455/4 - ACABAMENTO VALV DECA/DOCOL CROMADO HIGIBAN         |0|49.9|54.89|59.9|49.9|0|0
  4894/1 - ACESSORIO CANTO CEREJEIRA                          |167|3.5|3.85|4.2|3.5|0|0
  4868/2 - ACESSORIO CANTO EXTERNO CEREJEIRA                  |111|3.5|3.85|4.2|3.5|0|0
  3678/8 - ACESSORIO CANTO EXTERNO MOLDURA                    |475|2.9|3.19|3.48|2.9|0|0
  5110/1 - ACESSORIO CANTO EXTERNO MOLDURA CEREJEIRA          |2|3.5|3.85|4.2|3.5|0|0
  5088/3 - ACESSORIO CANTO EXTERNO NOGUEIRA                   |74|3.5|3.85|4.2|3.5|0|0
  2278/1 - ACESSORIO CANTO EXTERNO PVC                        |262|2.25|2.48|2.7|2.25|0|0
  3677/1 - ACESSORIO CANTO MOLDURA                            |     258- |2.9|3.19|3.48|2.9|0|0
  5109/5 - ACESSORIO CANTO MOLDURA CEREJEIRA                  |1|3.5|3.85|4.2|3.5|0|0
  5087/6 - ACESSORIO CANTO NOGUEIRA                           |0|3.5|3.85|4.2|3.5|0|0
  2238/5 - ACESSORIO CANTO PVC DUROPVC                        |1743|2.25|2.48|2.7|2.25|0|0
  7424/7 - ACESSORIO CANTO PVC PERMATTI                       |2136|2.25|2.48|2.7|2.25|0|0
  3679/5 - ACESSORIO CANTONEIRA 20X20MM C/3M                  |314|14.9|16.39|17.88|14.9|0|0
  6170/4 - ACESSORIO CANTONEIRA ALUM 5/8 3M                   |      24- |11.93|13.1|14.33|11.93|0|0
  6518/4 - ACESSORIO CANTONEIRA ALUM. 3/4 3M                  |62|13.95|15.33|16.7|13.95|0|0
  7747/7 - ACESSORIO CANTONEIRA DE ALUM 1" 3M                 |0|16.99|18.68|20.38|16.99|0|0
  7573/2 - ACESSORIO CANTONEIRA DE ALUM. BRANCA 3/4 3M        |       1- |17.36|19.1|20.83|17.36|0|0
  5108/8 - ACESSORIO DE PVC CEREJEIRA MOLDURA 6M              |       9- |23.9|26.29|28.68|23.9|0|0
  2168/5 - ACESSORIO DE PVC CEREJEIRA SANCA 6M                |109|16.5|18.15|19.8|16.5|0|0
  5165/1 - ACESSORIO DE PVC F 6M                              |      13- |16.9|18.59|20.3|16.9|0|0
   628/6 - ACESSORIO DE PVC H 6M                              |245|21.9|24.09|26.3|21.9|0|0
  5341/9 - ACESSORIO DE PVC H 6M CARVALHO                     |0|54.9|60.39|65.9|54.9|0|0
  5340/2 - ACESSORIO DE PVC H 6M IMBUIA                       |0|54.9|60.39|65.9|54.9|0|0
  3790/7 - ACESSORIO DE PVC H FLEX.6M                         |10|27.4|30.14|32.88|27.4|0|0
  2216/3 - ACESSORIO DE PVC MOLDURA                           |3820|21.9|24.09|26.28|21.9|0|0
  6049/3 - ACESSORIO DE PVC N 6M 2122                         |      19- |35.7|39.27|42.84|33.6|0|0
  5339/6 - ACESSORIO DE PVC N 6M CARVALHO                     |44|38.9|42.79|46.68|38.9|0|0
  6162/9 - ACESSORIO DE PVC N 6M CEREJ PLASFORRO              |94|27.6|30.45|33.15|27.6|0|0
   626/2 - ACESSORIO DE PVC N 6M DUROPVC                      |11742|15.8|17.38|18.96|14|0|0
  2147/0 - ACESSORIO DE PVC N 6M ELITE                        |1452|15.8|17.38|18.96|14|0|0
  6568/9 - ACESSORIO DE PVC N 6M FREIJO                       |27|37.8|41.58|45.36|37.8|0|0
  5338/9 - ACESSORIO DE PVC N 6M IMBUIA                       |      58- |42.9|47.19|51.48|42.9|0|0
  7085/0 - ACESSORIO DE PVC N 6M JATOBA                       |4|37.88|41.61|45.33|37.88|0|0
  7337/0 - ACESSORIO DE PVC N 6M LAMINADO CARVALHO            |47|38.4|42.24|46.08|38.4|0|0
  7431/5 - ACESSORIO DE PVC N 6M LAMINADO IMBUIA              |37|38.4|42.24|46.08|38.4|0|0
  7522/0 - ACESSORIO DE PVC N 6M LAMINADO YORK                |28|38.4|42.24|46.08|38.4|0|0
  6569/6 - ACESSORIO DE PVC N 6M TIJOLINHO                    |52|32.9|36.19|39.48|32.9|0|0
  7060/7 - ACESSORIO DE PVC N EBANO 6M                        |13|35.7|39.27|42.84|35.7|0|0
  7269/4 - ACESSORIO DE PVC N YORK 6M                         |       4- |41.99|46.19|50.39|41.99|0|0
  2326/9 - ACESSORIO DE PVC NOGUEIRA SANCA 6M                 |22|35.7|39.27|42.84|35.7|0|0
   627/9 - ACESSORIO DE PVC U 6M                              |5319|13.9|15.29|16.68|12.5|0|0
  6443/9 - ACESSORIO DE PVC U 6M 2122                         |32|32.9|36.19|39.48|32.9|0|0
  6161/2 - ACESSORIO DE PVC U 6M 2146                         |      18- |38.9|42.79|46.68|38.9|0|0
  6339/5 - ACESSORIO DE PVC U 6M 7001-2                       |10|32.9|36.19|39.48|30.95|0|0
  7086/7 - ACESSORIO DE PVC U 6M JATOBA                       |43|32.25|35.55|38.67|32.25|0|0
  6338/8 - ACESSORIO DE PVC U 6M MPF244                       |       8- |32.9|36.19|39.48|30.95|0|0
  6337/1 - ACESSORIO DE PVC U 6M MPF423                       |14|32.9|36.19|39.48|30.95|0|0
  6336/4 - ACESSORIO DE PVC U 6M MPF431                       |8|32.9|36.19|39.48|30.95|0|0
  6789/8 - ACESSORIO DE PVC U CANELA 6M                       |11|29.55|32.51|35.46|29.55|0|0
  6770/6 - ACESSORIO DE PVC U CARVALHO 6M                     |50|36.94|40.63|44.33|36.94|0|0
  6993/9 - ACESSORIO DE PVC U CEREJEIRA 6M                    |22|28.08|30.89|33.7|28.08|0|0
  6493/4 - ACESSORIO DE PVC U EBANO 6M                        |       3- |36.96|40.66|44.35|36.96|0|0
  6771/3 - ACESSORIO DE PVC U IMBUIA 6M                       |58|36.96|40.65|44.35|36.96|0|0
  7011/9 - ACESSORIO DE PVC U MOVELEIRA ESCURO 6M             |3|36.9|40.59|44.28|36.9|0|0
  6494/1 - ACESSORIO DE PVC U NOGUEIRA 6M                     |46|36.96|40.66|44.35|36.96|0|0
  6495/8 - ACESSORIO DE PVC U TEKA BAMBU 6M                   |55|36.96|40.66|44.35|36.96|0|0
  6496/5 - ACESSORIO DE PVC U TEKA DEMOLICAO 6M               |23|32.9|36.19|39.48|32.9|0|0
  7010/2 - ACESSORIO DE PVC U TIJOLINHO 6M                    |      14- |36.9|40.59|44.28|36.9|0|0
  7048/5 - ACESSORIO DE PVC U YORK 6M                         |36|32.52|35.67|38.99|32.52|0|0
  6989/2 - ACM 1,250X5000 0,21X0,21X3MM                       |0|500|550|600|500|0|0
  6527/6 - ACM 1,250X5000 0,21X0,21X3MM AZUL PEUGEOT          |96|375.48|413.03|450.58|375.48|0|0
  6526/9 - ACM 1,250X5000 0,21X0,21X3MM BRANCO                |64|375.48|413.03|450.58|375.48|0|0
  6524/5 - ACM 1,250X5000 0,21X0,21X3MM PRETO BRILHANTE       |4|375.48|413.03|450.58|375.48|0|0
  6523/8 - ACM 1,250X5000 0,21X0,21X3MM SILVER METALIC        |119|375.48|413.03|450.58|375.48|0|0
  6525/2 - ACM 1,250X5000 0,21X0,21X3MM VERMELHO              |77|375.48|413.03|450.58|375.48|0|0
  6833/8 - ACQUABIOS REFIL BR                                 |0|20.3|22.33|24.36|20.3|0|0
  6834/5 - ACQUABIOS REFIL PR                                 |0|20.3|22.33|24.36|20.3|0|0
  6835/2 - ACQUABIOS REFIL VM                                 |1|20.3|22.33|24.36|20.3|0|0
  6529/0 - ACQUABIOS TORN. FILTRO MOVEL PR/CR                 |1|64.19|70.6|77.02|64.19|0|0
  6528/3 - ACQUABIOS TORN.FILTRO MOVEL BR/CR                  |0|64.19|70.6|77.02|64.19|0|0
  6530/6 - ACQUABIOS TORN.FILTRO MOVEL VM/CR                  |1|64.19|70.6|77.02|64.19|0|0
  2023/7 - ACQUALIMP AGUA LIMPA 1000L                         |1|569.39|626.33|683.3|569.39|759.18|759.18
  2025/1 - ACQUALIMP AGUA P/BEBER 1000L                       |0|654.35|719.79|785.2|654.35|872.46|872.46
  2024/4 - ACQUALIMP AGUA PROTEGIDA 1000L                     |0|476.61|524.27|571.9|476.61|635.48|635.48
  2026/8 - ACQUALIMP FACIL INSTALACAO 1000L                   |0|336.02|369.62|403.2|336.02|448.02|448.02
  2027/5 - ACQUALIMP MULTIECONOMIA 1000L                      |0|231.9|255.09|278.3|231.9|309.2|309.2
  2590/4 - ADAP. CAIXA AGUA 20X1/2 FORTLEVE                   |9|7.78|8.54|9.3|7.78|0|0
  2591/1 - ADAP. CAIXA AGUA 25X3/4 FORTLEV                    |10|7.86|8.62|9.4|7.86|0|0
  2592/8 - ADAP. CAIXA AGUA 32X1 FORTLEVE                     |6|11.22|12.36|13.5|11.22|0|0
  3593/4 - ADAP. CAIXA AGUA 50X1.1/2 FORTLEVE                 |7|15.54|17.12|18.7|15.54|0|0
  2593/5 - ADAP. CAIXA AGUA 60X2 FORTLEVE                     |2|21.77|23.99|26.1|21.77|0|0
  2882/0 - ADAP. CURTO SOLD. 20 TIGRE                         |      44- |0.98|1.08|1.2|0.98|0|0
  2881/3 - ADAP. CURTO SOLD. 25 TIGRE                         |27|1.1|1.22|1.3|1.1|0|0
  2880/6 - ADAP. CURTO SOLD. 32X1 TIGRE                       |19|2.21|2.42|2.7|2.21|0|0
  2857/8 - ADAP. CURTO SOLD. 50X1 1/2 TIGRE                   |      29- |4.72|5.2|5.7|4.72|0|0
  3184/4 - ADAP. FLANGE FERRO 1 1/2 TUPY                      |2|111.87|123.05|134.2|111.87|0|0
  2904/9 - ADAP. FLANGE ROSCA 1 1/2 TIGRE                     |4|27.03|29.73|32.4|27.03|0|0
  3712/9 - ADAP. FLANGE ROSCA 1 TIGRE                         |13|19.35|21.2|23.2|19.35|0|0
  2907/0 - ADAP. FLANGE ROSCA 1/2 TIGRE                       |      25- |8.51|9.35|10.2|8.51|0|0
  2906/3 - ADAP. FLANGE ROSCA 3/4 TIGRE                       |5|0|0|0|0|0|0
  2886/8 - ADAP. FLANGE SOLD. 20 TIGRE                        |10|9.24|10.21|11.1|9.24|0|0
  2885/1 - ADAP. FLANGE SOLD. 25 TIGRE                        |0|12.35|13.52|14.8|12.35|0|0
  2883/7 - ADAP. FLANGE SOLD. 32 TIGRE                        |       7- |15.72|17.29|18.9|15.72|0|0
  4989/4 - ADAP. FLANGE SOLD. 40 TIGRE                        |5|33.4|36.74|40.1|33.4|0|0
  2884/4 - ADAP. FLANGE SOLD. 50 TIGRE                        |1|31.01|34.04|37.2|31.01|0|0
  2594/2 - ADAP. SOLD CURTO 20X1/2 FORTLEVE                   |79|1.25|1.4|1.54|1.25|0|0
  2595/9 - ADAP. SOLD CURTO 25X3/4 FORTLEV                    |45|1.44|1.58|1.68|1.44|0|0
  3711/2 - ADAP. SOLD CURTO 40X1 1/4 TIGRE                    |63|3.72|4.1|4.5|3.72|0|0
  2596/6 - ADAP. SOLD CURTO 50X 1.1/2 FORTLEVE                |18|3.4|3.75|4.1|3.4|0|0
  2987/2 - ADAP. UNIVERSAL 3 EM 1 BR                          |71|4.9|5.39|5.88|4.9|0|0
  3215/5 - ADAP.FLANGE ROSCA 1 1/4 TIGRE                      |5|28.86|31.75|34.6|28.86|0|0
  5383/9 - ADAP.INT. ESPIGAO 1/2 TIGRE                        |19|0.99|1.09|1.2|0.99|0|0
  5301/3 - ADAP.INT. ESPIGAO 3/4 TIGRE                        |39|1.2|1.32|1.4|1.2|0|0
  4220/8 - ADAPT REDUCAO INTERNO 3/4X1/2                      |       3- |1|1.1|1.2|1|0|0
   138/0 - ADAPT. INTERNO CIPLA 1/2                           |23|0.3|0.33|0.4|0.3|0|0
   137/3 - ADAPT. INTERNO CIPLA 3/4                           |      41- |0.9|0.99|1.1|0.9|0|0
  4167/6 - ADAPT. P/ACIONAR BASE CIRCULAR 9517                |2|7.9|8.69|9.5|7.9|0|0
   134/2 - ADAPT. SOLD. PARA REGISTRO 20*1/2                  |       8- |0.85|0.94|1|0.85|0|0
  1093/1 - ADAPT.A.A. P/CX DAGUA ROSC.1.1/2                   |1|13.73|15.1|16.5|13.73|0|0
  1094/8 - ADAPT.A.A. P/CX DAGUA ROSC.1/2                     |28|7.05|7.75|8.46|7.05|0|0
  1095/5 - ADAPT.A.A.P/CX DAGUA ROSC.3/4                      |21|9|9.9|10.8|9|0|0
  3166/0 - ADAPT.P/FURADEIRA 1/2 M6                           |       4- |10.54|11.6|12.7|10.54|0|0
   133/5 - ADAPT.SOLD. PARA REGISTRO 25* 3/4                  |46|1.12|1.23|1.3|1.12|0|0
  3839/3 - ADAPT.SOLD.20X1/2 TIGRE                            |      38- |0.9|0.99|1.1|0.9|0|0
  3840/9 - ADAPT.SOLD.25X3/4 TIGRE                            |     102- |1.2|1.32|1.6|1.32|0|0
  3841/6 - ADAPT.SOLD.32X1 TIGRE                              |      16- |1.9|2.09|2.3|1.9|0|0
  2180/7 - ADAPTADOR 2P+T 10A                                 |24|5.8|6.38|7|5.8|0|0
  3488/3 - ADAPTADOR 3P CHATO P/3P RED 20A CZ                 |6|12.35|13.59|14.8|12.35|0|0
  5664/9 - ADAPTADOR AA C/FLANGE E ANEL 20X1/2 AMANCO         |      32- |9.9|10.89|11.9|9.9|0|0
  5665/6 - ADAPTADOR AA C/FLANGE E ANEL 25X3/4 AMANCO         |      23- |12.86|14.15|15.5|12.86|0|0
  5666/3 - ADAPTADOR AA C/FLANGE E ANEL 32X1 AMANCO           |50|22.59|24.84|27.09|22.59|0|0
  5667/0 - ADAPTADOR AA C/FLANGE E ANEL 40X1 1/4 AMANCO       |8|24.98|27.48|30|24.98|0|0
  5668/7 - ADAPTADOR AA C/FLANGE E ANEL 50X1 1/2 AMANCO       |13|32.95|36.19|39.6|32.95|0|0
  5669/4 - ADAPTADOR AA C/FLANGE E ANEL 60X2 AMANCO           |6|45.11|49.84|54.33|45.11|0|0
  5767/7 - ADAPTADOR AA ROSC CX DAGUA 1 1/2 AMANCO            |2|44.23|48.7|53.17|44.23|0|0
  5766/0 - ADAPTADOR AA ROSC CX DAGUA 1 AMANCO                |3|15.48|17.03|18.6|15.48|0|0
  5764/6 - ADAPTADOR AA ROSC CX DAGUA 1/2 AMANCO              |0|10.66|11.73|12.85|10.66|0|0
  5765/3 - ADAPTADOR AA ROSC CX DAGUA 3/4 AMANCO              |23|19.04|20.94|22.94|19.04|0|0
  2616/1 - ADAPTADOR CURTO SOLD. 50X1 1/2 TIGRE               |73|4.6|5.06|5.5|4.6|0|0
  5655/7 - ADAPTADOR SOLD CURTO 20X1/2 AMANCO                 |103|0.82|0.9|1.03|0.82|0|0
  5656/4 - ADAPTADOR SOLD CURTO 25X3/4 AMANCO                 |239|1.2|1.32|1.44|1.2|0|0
  5657/1 - ADAPTADOR SOLD CURTO 32X1 AMANCO                   |14|2|2.2|2.36|2|0|0
  5661/8 - ADAPTADOR SOLD CURTO 40X1 1/4 AMANCO               |23|3.58|3.93|4.26|3.58|0|0
  5662/5 - ADAPTADOR SOLD CURTO 50X1 1/2 AMANCO               |48|4.47|4.93|5.32|4.47|0|0
  6422/4 - ADAPTADOR SOLD CURTO 50X1 1/4 AMANCO               |4|6.3|6.93|7.56|6.3|0|0
  5663/2 - ADAPTADOR SOLD CURTO 60X2 AMANCO                   |9|9.2|10.12|11|9.2|0|0
  2762/5 - ADAPTADOR UNIVERSAL 3X1 CZ-INTERNEED/LUMIBRAS      |41|4.9|5.39|5.9|4.9|0|0
  3325/1 - ADAPTADOR UNIVERSAL P/2P RED 10A BR                |26|6.75|7.42|8.1|6.75|0|0
  3318/3 - ADAPTADOR UNIVERSAL P/2P+T RED BR-PIAL             |17|19.9|21.89|23.9|19.9|0|0
  3513/2 - ADESIVO CASCOLA TRADICIONAL 195GR                  |15|16.69|18.37|19.96|16.69|0|0
  3514/9 - ADESIVO CASCOLA TRADICIONAL 730GR                  |16|38.91|42.87|46.61|38.91|0|0
  7717/0 - ADESIVO COLA TUDO                                  |0|9.9|10.89|11.88|9.9|0|0
  6617/4 - ADESIVO COLA VINIL 75G                             |       2- |8.06|8.84|9.63|8.06|0|0
  5070/8 - ADESIVO INSTANT. 20G TEKBOND                       |24|9.9|10.96|11.88|9.9|0|0
  5269/6 - ADESIVO PVC 175G C/PINCEL AMANCO                   |74|14.8|16.28|17.76|14.8|0|0
  2608/6 - ADESIVO PVC 175GR TIGRE                            |10|13.9|15.29|16.68|13.9|0|0
  5760/8 - ADESIVO PVC 17GR AMANCO                            |79|2|2.2|2.4|2|0|0
  5266/5 - ADESIVO PVC 75GR AMANCO                            |19|4|4.4|4.8|4|0|0
  5761/5 - ADESIVO PVC 850GR AMANCO                           |29|35.7|39.14|42.76|35.7|0|0
  3199/8 - ADESIVO PVC 850GR TIGRE                            |3|61.47|67.73|73.8|61.47|0|0
   673/6 - ADESIVO PVC GR.TIGRE                               |7|7.64|8.39|9.2|7.64|0|0
   672/9 - ADESIVO PVC PEQ.TIGRE                              |13|4.25|4.68|5.1|4.25|0|0
  4933/7 - ADESIVO TRAVA PARAF 115/10G MEDIO TORQUE           |8|9.9|10.89|11.9|9.9|0|0
  6152/0 - ADESIVO TRAVA PARAF AT120 10G                      |1|17|18.7|20.4|17|0|0
  3682/5 - ADESIVO VEDA JUNTAS 73GR 3M                        |110|11.5|12.65|13.86|11.5|0|0
  7516/9 - ADITIVO PLASTIFICANTE - MAX LIGA 50G               |328|6.9|7.59|8.28|6.9|0|0
  2483/9 - AGUA RAZ 0,5L                                      |60|7.4|8.14|8.88|7.4|0|0
  2484/6 - AGUA RAZ 900ML                                     |62|12.8|14.4|15.3|12.8|0|0
  6213/8 - AGUIA 1130 TORN JARDIM C33 CROM VED 1/2            |3|32.9|36.19|39.48|32.9|0|0
  6214/5 - AGUIA 1130 TORN JARDIM CHAV CROM VED 1/2           |11|29.9|32.89|35.88|29.9|0|0
  6215/2 - AGUIA 1158 TOR PIA COZ C31 ABS 18CM CROM VED       |6|33.9|37.29|40.68|33.9|0|0
  6216/9 - AGUIA 1158 TOR PIA COZ C50 ABS 18CM CROM VED       |3|39.5|43.43|47.36|39.5|0|0
  6325/8 - AGUIA 1159 TOR PIA COZ C31 22CM C/AREJADOR         |5|39.99|43.99|47.99|39.99|0|0
  6326/5 - AGUIA 1159 TOR PIA COZ C50 22CM C/AREJADOR         |12|41.87|46.06|50.25|41.87|0|0
  6217/6 - AGUIA 1167 TOR B/M ALTA PAREDE C34 CLASSIC CR      |7|59.9|65.89|71.88|59.9|0|0
